gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000000370	ENSDARG00000000370	triob	8.86000478770833	-0.89375404628856	0.893586808233375	0.261684050320953	0.350634165279834	FALSE	FALSE	not DE
ENSDARG00000000380	ENSDARG00000000380	pde6a	2.87854920398629	2.50074330402484	1.40211404602026	0.0201473317529557	0.0473644350397045	FALSE	FALSE	not DE
ENSDARG00000000394	ENSDARG00000000394	matr3l1.1	220.339667743275	2.49642522665355	0.480640543953044	7.03151941642625e-08	1.4808398464714e-06	FALSE	FALSE	up-regulated
ENSDARG00000000423	ENSDARG00000000423	si:ch73-314g15.3	6.92520273970201	-0.329746871079756	0.914049181475999	0.68417617376117	0.748041329490803	FALSE	FALSE	not DE
ENSDARG00000000442	ENSDARG00000000442	slc39a13	17.4287463985178	-1.11308670685697	0.584897984640966	0.0455867308295505	0.0887185638616044	FALSE	FALSE	not DE
ENSDARG00000000472	ENSDARG00000000472	cntn2	5.38769330110933	1.33142864700089	1.1459607656497	0.159882930804972	0.238580846862968	FALSE	FALSE	not DE
ENSDARG00000000474	ENSDARG00000000474	tnni1a	5.42882544873651	1.71656155732762	1.66293051745718	0.130599075094327	0.202685892845688	FALSE	FALSE	not DE
ENSDARG00000000476	ENSDARG00000000476	pms1	17.000505781946	-0.579631260662558	0.622715373752753	0.325434456710417	0.41714206152393	FALSE	FALSE	not DE
ENSDARG00000000489	ENSDARG00000000489	upf3b	49.7665272781153	3.64959041988324	1.07000392303855	6.70964951186953e-05	0.000467010100398507	FALSE	FALSE	up-regulated
ENSDARG00000000516	ENSDARG00000000516	ankar	5.1039782239287	3.40249929680796	1.53524922248567	0.00319884465700885	0.0109733689094131	FALSE	FALSE	not DE
ENSDARG00000000529	ENSDARG00000000529	ofd1	27.2798029198569	-2.21677877505654	0.652787735370123	0.000287369792818143	0.00156997350063008	FALSE	FALSE	down-regulated
ENSDARG00000000540	ENSDARG00000000540	asdurf	75.0147870408162	0.435682730081161	0.429051818666028	0.297441154649678	0.388097421465777	FALSE	FALSE	not DE
ENSDARG00000000542	ENSDARG00000000542	gtf2e1	63.715828234996	0.85802759686919	0.465140072081321	0.057147279058466	0.106129778143296	FALSE	FALSE	not DE
ENSDARG00000000551	ENSDARG00000000551	slc1a4	6.64857985674014	3.57748633930764	1.68258934958659	0.0032810203363811	0.0111734050342986	FALSE	FALSE	not DE
ENSDARG00000000563	ENSDARG00000000563	ttn.1	185.193262799509	5.33989956540857	0.95350750713013	8.40281289286182e-10	3.9530054844748e-08	FALSE	FALSE	up-regulated
ENSDARG00000000567	ENSDARG00000000567	znf281a	159.536050837341	5.10269696917113	0.948194396945243	3.05379575186985e-09	1.14907177444164e-07	FALSE	FALSE	up-regulated
ENSDARG00000000568	ENSDARG00000000568	ell	124.263446876954	-1.36551303625308	0.536483451668875	0.00794114674412265	0.0227264693191836	FALSE	FALSE	not DE
ENSDARG00000000588	ENSDARG00000000588	grasp	281.457566200379	7.39975358987875	1.28683794311315	1.83172869511218e-10	1.1313889720781e-08	FALSE	FALSE	up-regulated
ENSDARG00000000606	ENSDARG00000000606	dnah6	1.2783784880133	0.668339467365712	1.66887050127206	0.542066137415536	NA	FALSE	FALSE	not DE
ENSDARG00000000631	ENSDARG00000000631	ptpn4a	78.5541395046934	-1.76627733780143	0.654749930578177	0.00402349882322053	0.0131775969774647	FALSE	FALSE	not DE
ENSDARG00000000651	ENSDARG00000000651	osgepl1	5.85135972689859	3.85693911559701	1.44517599651877	0.000633401567974076	0.00298467023152658	FALSE	FALSE	up-regulated
ENSDARG00000000656	ENSDARG00000000656	psmb9a	1.31211635723266	-1.48011701896144	1.61108185082422	0.184946127368936	NA	FALSE	FALSE	not DE
ENSDARG00000000666	ENSDARG00000000666	creg2	2.16134428283801	-1.33679330452253	1.21992468100122	0.174175128401714	0.254708783587425	FALSE	FALSE	not DE
ENSDARG00000000690	ENSDARG00000000690	sypl2b	3.22296355944239	-1.68257122605768	1.15518816779526	0.0774402405901665	0.13432936369065	FALSE	FALSE	not DE
ENSDARG00000000729	ENSDARG00000000729	daxx	66.2747664778347	0.321696750721317	0.583721729430684	0.563152090153177	0.640686711722004	FALSE	FALSE	not DE
ENSDARG00000000730	ENSDARG00000000730	slc6a22.1	32.1246771616346	-1.10596539763392	0.738947000985426	0.105318670873759	0.170799669207906	FALSE	FALSE	not DE
ENSDARG00000000747	ENSDARG00000000747	lcmt2	15.8554808382621	0.458265208364849	0.650008500769891	0.454195967716279	0.541521938734636	FALSE	FALSE	not DE
ENSDARG00000000760	ENSDARG00000000760	znf511	29.6399056260553	-1.54159074396927	0.546303102640434	0.00318714957564949	0.0109431204486057	FALSE	FALSE	not DE
ENSDARG00000000779	ENSDARG00000000779	scfd1	17.9368981016257	-0.763906157068822	0.55539373764472	0.150726863977475	0.227328149438491	FALSE	FALSE	not DE
ENSDARG00000000796	ENSDARG00000000796	nr4a1	12.5413237445117	-1.25228261656121	0.839899762963645	0.0985170146558181	0.162080641818056	FALSE	FALSE	not DE
ENSDARG00000000830	ENSDARG00000000830	telo2	19.5439692886962	0.744783002842145	0.482831964006152	0.110886508203514	0.17779940739105	FALSE	FALSE	not DE
ENSDARG00000000837	ENSDARG00000000837	snx9a	46.8926796984086	-1.87722559768753	0.621593517639699	0.00136741630733398	0.00552728470179656	FALSE	FALSE	not DE
ENSDARG00000000853	ENSDARG00000000853	dstyk	11.8447373591851	-1.78680810023013	0.787623717825027	0.0128539801814272	0.0332804121977212	FALSE	FALSE	not DE
ENSDARG00000000857	ENSDARG00000000857	mapk14a	16.4529319400366	0.138183412142442	0.616613266265207	0.813112211127523	0.857666304887936	FALSE	FALSE	not DE
ENSDARG00000000861	ENSDARG00000000861	scrib	116.525436123501	-1.02635126941825	0.546612873509628	0.050016283954026	0.0954785560616543	FALSE	FALSE	not DE
ENSDARG00000000887	ENSDARG00000000887	zgc:56699	47.1670273335074	-2.4250957209872	0.701709388190138	0.000191433828255025	0.00112418271715699	FALSE	FALSE	down-regulated
ENSDARG00000000906	ENSDARG00000000906	skap2	0.865239013314553	0.433937647707993	1.74540460055681	0.690567927149284	NA	FALSE	FALSE	not DE
ENSDARG00000000935	ENSDARG00000000935	unk	10.2037946704237	-2.13269153395289	0.82643471737824	0.00424213495505454	0.0137566948655791	FALSE	FALSE	not DE
ENSDARG00000000943	ENSDARG00000000943	dzip1	16.579690224917	5.54403985521242	1.3714625981821	1.58110680252315e-06	1.997732517007e-05	FALSE	FALSE	up-regulated
ENSDARG00000000966	ENSDARG00000000966	ncor2	107.954507664161	-1.15615425798825	0.43991510679512	0.00688441280875442	0.0202835024603847	FALSE	FALSE	not DE
ENSDARG00000001014	ENSDARG00000001014	myh9b	47.257116947825	-1.43541425680498	0.727924253490465	0.0330766027643161	0.0691115047537202	FALSE	FALSE	not DE
ENSDARG00000001015	ENSDARG00000001015	znf384l	27.8519784516741	-0.52868441196137	0.593406200853366	0.349089162357015	0.440621141343157	FALSE	FALSE	not DE
ENSDARG00000001057	ENSDARG00000001057	bysl	3.04240313096089	1.07065194923981	1.1565778761975	0.260848066682571	0.349841611575914	FALSE	FALSE	not DE
ENSDARG00000001127	ENSDARG00000001127	slc17a6a	0.757845242872483	-0.0854046575660214	1.55927598918317	0.936822302940098	NA	FALSE	FALSE	not DE
ENSDARG00000001129	ENSDARG00000001129	dicer1	117.368069063305	-0.805797740282673	0.506258338006756	0.0988212462868848	0.162425540345755	FALSE	FALSE	not DE
ENSDARG00000001154	ENSDARG00000001154	rimbp2	0.922115576944023	0.52205014441668	1.88300901704435	0.627627049398556	NA	FALSE	FALSE	not DE
ENSDARG00000001162	ENSDARG00000001162	matr3l1.1	110.208745436508	4.08137625692042	0.902463894435527	4.33268064134388e-07	6.70238372004647e-06	FALSE	FALSE	up-regulated
ENSDARG00000001169	ENSDARG00000001169	hsd17b8	75.6555919350721	1.76721462243452	0.879168365090777	0.0242557542877432	0.0543373198793005	FALSE	FALSE	not DE
ENSDARG00000001210	ENSDARG00000001210	arl14ep	9.14207631337415	2.71938700956385	1.18872583471732	0.00532058195039255	0.0164730819816427	FALSE	FALSE	not DE
ENSDARG00000001220	ENSDARG00000001220	mycbp2	75.1395984585428	-1.14054937973403	0.510463551005527	0.0203516558368775	0.0477206448689095	FALSE	FALSE	not DE
ENSDARG00000001234	ENSDARG00000001234	map4k2	1.73680852166243	-2.21272346639999	1.5168632589962	0.0468850661228807	0.0906807243068241	FALSE	FALSE	not DE
ENSDARG00000001241	ENSDARG00000001241	puf60b	110.360548412675	3.44162508106993	0.646120905965623	1.2618844588203e-08	3.6173318935565e-07	FALSE	FALSE	up-regulated
ENSDARG00000001244	ENSDARG00000001244	srrm1	258.149789616812	3.52858127730116	0.697032599748271	4.78360836756227e-08	1.07512224187712e-06	FALSE	FALSE	up-regulated
ENSDARG00000001249	ENSDARG00000001249	pcgf1	2.01966729613657	-0.946473600299579	1.08853778599177	0.30166252685983	0.392650640441945	FALSE	FALSE	not DE
ENSDARG00000001259	ENSDARG00000001259	gas2a	2.42341262081537	0.215257161743426	1.28372091177208	0.83059285093724	0.870915354387112	FALSE	FALSE	not DE
ENSDARG00000001303	ENSDARG00000001303	psmb8a	8.15946069057799	2.07389148302038	1.40828135449253	0.0528696273620272	0.0997170882505897	FALSE	FALSE	not DE
ENSDARG00000001313	ENSDARG00000001313	g2e3	46.2508616098895	2.42109889410153	0.736249955643989	0.000350338733282808	0.00184359987410331	FALSE	FALSE	up-regulated
ENSDARG00000001414	ENSDARG00000001414	mctp2a	3.84024823298425	1.06189035219869	1.18780019908961	0.272396205449096	0.361685373010086	FALSE	FALSE	not DE
ENSDARG00000001431	ENSDARG00000001431	actn3b	4.98821568044957	1.65991679695036	1.00211307541574	0.0551135990602218	0.103021512025154	FALSE	FALSE	not DE
ENSDARG00000001437	ENSDARG00000001437	slc2a1a	0.928147898581452	-0.440110838512827	1.71302014727039	0.686683134248243	NA	FALSE	FALSE	not DE
ENSDARG00000001442	ENSDARG00000001442	inppl1b	16.9567895313559	-1.82050446410954	0.589455316532186	0.0011363983145849	0.00476161431423557	FALSE	FALSE	not DE
ENSDARG00000001447	ENSDARG00000001447	mier1b	9.47937946191158	-2.14418520323514	0.611826177150283	0.000205153509121266	0.00119130568316579	FALSE	FALSE	down-regulated
ENSDARG00000001452	ENSDARG00000001452	adam8a	49.114095807978	2.88917413609855	0.887485377758543	0.000247548338265338	0.00139203696209562	FALSE	FALSE	up-regulated
ENSDARG00000001463	ENSDARG00000001463	tdh2	0.623635398776734	-0.11711292971283	1.96798175248284	0.910246052450954	NA	FALSE	FALSE	not DE
ENSDARG00000001470	ENSDARG00000001470	mhc1zea	13.9064472467665	-2.05400930491986	0.859238883462873	0.00760708409204028	0.0219457730081357	FALSE	FALSE	not DE
ENSDARG00000001549	ENSDARG00000001549	sp3a	87.3422696561279	0.931650392477514	0.446609714163322	0.0318645638240925	0.0671262943716712	FALSE	FALSE	not DE
ENSDARG00000001557	ENSDARG00000001557	tomm34	23.6304657912077	-1.70326765197304	0.53904022063909	0.00096632338400391	0.00419008556230584	FALSE	FALSE	not DE
ENSDARG00000001558	ENSDARG00000001558	kifc1	108.268396870994	3.74579171489749	0.581347665791415	1.07515773314879e-11	1.04895076340329e-09	FALSE	FALSE	up-regulated
ENSDARG00000001559	ENSDARG00000001559	csmd2	4.65269018337012	2.05057988720393	1.39916341563631	0.0546933794348307	0.102414396758504	FALSE	FALSE	not DE
ENSDARG00000001578	ENSDARG00000001578	echs1	17.3728606544273	0.871579642510604	0.712480838216783	0.188303400350536	0.270460701582523	FALSE	FALSE	not DE
ENSDARG00000001621	ENSDARG00000001621	nfyal	12.175420249642	-1.0760956425124	0.625807393385627	0.0688686443998529	0.122785120235684	FALSE	FALSE	not DE
ENSDARG00000001634	ENSDARG00000001634	kirrel1a	1.26482607402903	-0.0765426812097446	1.22840665187984	0.937976045865872	NA	FALSE	FALSE	not DE
ENSDARG00000001656	ENSDARG00000001656	psmb13a	1.07603234799438	1.02302713290382	1.62756182000519	0.353882609326568	NA	FALSE	FALSE	not DE
ENSDARG00000001676	ENSDARG00000001676	gpm6bb	18.5085120759659	-1.70996850283162	0.737874271592627	0.0119839199824399	0.0314738283907121	FALSE	FALSE	not DE
ENSDARG00000001686	ENSDARG00000001686	uckl1a	0.485416924901852	-0.115620710423405	1.69379026025533	0.915244370952859	NA	FALSE	FALSE	not DE
ENSDARG00000001710	ENSDARG00000001710	flot1a	27.8088341306718	-2.44602687211061	0.732024599947695	0.000283818923786734	0.0015510677085748	FALSE	FALSE	down-regulated
ENSDARG00000001721	ENSDARG00000001721	oc90	1.23496178890953	0.813646281185364	1.25474524504123	0.41428325373198	NA	FALSE	FALSE	not DE
ENSDARG00000001729	ENSDARG00000001729	strn3	60.9295520934903	1.83868816983096	0.579482959875008	0.000844160743240586	0.00375909857940459	FALSE	FALSE	not DE
ENSDARG00000001733	ENSDARG00000001733	gulp1a	3.40518780106459	-1.82793679848031	1.0826503971329	0.0453528090162552	0.0883841883575212	FALSE	FALSE	not DE
ENSDARG00000001734	ENSDARG00000001734	fkbp8	20.0543686244602	1.21645926712708	0.576334833339126	0.0267809037744854	0.0586216098075421	FALSE	FALSE	not DE
ENSDARG00000001754	ENSDARG00000001754	noc2l	39.8547869960962	0.715162772441155	0.556923993397369	0.179655459337038	0.260508905113355	FALSE	FALSE	not DE
ENSDARG00000001767	ENSDARG00000001767	slc29a2	13.0578287293373	-1.07125095552691	0.550869612501109	0.0422232137832833	0.0836137474193008	FALSE	FALSE	not DE
ENSDARG00000001769	ENSDARG00000001769	ptpra	58.1664817402612	-1.47516377706417	0.465820511971034	0.00107725460441575	0.00456729353393158	FALSE	FALSE	not DE
ENSDARG00000001776	ENSDARG00000001776	stim2b	8.6872503320607	-0.0315879657640468	0.809068436410771	0.96581460229846	0.975414806262019	FALSE	FALSE	not DE
ENSDARG00000001777	ENSDARG00000001777	nup155	73.8340892615119	-0.40585026321935	0.404201803617056	0.304304726766519	0.395429449516661	FALSE	FALSE	not DE
ENSDARG00000001781	ENSDARG00000001781	tspan11	2.12129294040574	-0.604004976614166	1.02270126668296	0.491930721164471	0.575757781549665	FALSE	FALSE	not DE
ENSDARG00000001782	ENSDARG00000001782	prkacba	0.400730537163789	0.0836811696905486	2.00683524173306	0.934799343989429	NA	FALSE	FALSE	not DE
ENSDARG00000001785	ENSDARG00000001785	irx2a	2.10902491056661	1.19017261411427	1.36035483907277	0.252732865078542	0.341276818674398	FALSE	FALSE	not DE
ENSDARG00000001788	ENSDARG00000001788	atp5po	22.1597663827438	1.13178720892197	1.20646495111342	0.246482213785231	0.334625718920478	FALSE	FALSE	not DE
ENSDARG00000001803	ENSDARG00000001803	kcnh6a	0.889406979923923	0.292430001002522	1.43159363866264	0.781348801172215	NA	FALSE	FALSE	not DE
ENSDARG00000001804	ENSDARG00000001804	zgc:112148	8.32085265852318	-2.54722776608951	0.790712329242479	0.000391880667369582	0.00201708121684745	FALSE	FALSE	down-regulated
ENSDARG00000001807	ENSDARG00000001807	tnfrsf21	49.6551788618074	6.59412947083037	1.36422228995583	3.03803981597684e-08	7.39844979934103e-07	FALSE	FALSE	up-regulated
ENSDARG00000001817	ENSDARG00000001817	zmp:0000000521	0.326947397244394	-0.415091717839244	1.9365673614769	0.694854361649509	NA	FALSE	FALSE	not DE
ENSDARG00000001818	ENSDARG00000001818	c3b.2	2.767098317814	2.88232911907268	1.45451134853945	0.00916905776766128	0.0254636731244561	FALSE	FALSE	not DE
ENSDARG00000001825	ENSDARG00000001825	cfap43	1.18371519923414	0.827739789097081	1.70541759627916	0.453062387291298	NA	FALSE	FALSE	not DE
ENSDARG00000001829	ENSDARG00000001829	zgc:112982	89.754915620812	5.99641603243852	1.12009529088984	2.80443519958849e-09	1.07011015138075e-07	FALSE	FALSE	up-regulated
ENSDARG00000001835	ENSDARG00000001835	nalcn	0.797814012797959	-0.576516536455818	1.52773147520853	0.592564986271571	NA	FALSE	FALSE	not DE
ENSDARG00000001857	ENSDARG00000001857	aff4	43.2745191833844	-1.31064715568141	0.477590656006434	0.00455597120858062	0.0145572351363115	FALSE	FALSE	not DE
ENSDARG00000001859	ENSDARG00000001859	dbx1b	22.6297836147005	4.82402152869995	1.54451286856194	7.07085297458587e-05	0.000487409138605435	FALSE	FALSE	up-regulated
ENSDARG00000001870	ENSDARG00000001870	atp1a1a.4	1.12681281898801	0.659394944463708	1.39275986612425	0.52826850520579	NA	FALSE	FALSE	not DE
ENSDARG00000001873	ENSDARG00000001873	phgdh	3.1280890529915	-1.02069270926211	0.874918724418437	0.192499142640617	0.27558802553627	FALSE	FALSE	not DE
ENSDARG00000001879	ENSDARG00000001879	nav2b	310.471202840522	7.54347887458814	1.27269522566235	6.17122691540776e-11	4.50919733465816e-09	FALSE	FALSE	up-regulated
ENSDARG00000001880	ENSDARG00000001880	stx3a	15.2949239836028	-1.72181567854843	0.641540410614326	0.00431842813192823	0.0139476970035624	FALSE	FALSE	not DE
ENSDARG00000001888	ENSDARG00000001888	ppm1ba	23.6277514758458	-0.00723182211778981	0.677344829021445	0.990911438977241	0.993573157295078	FALSE	FALSE	not DE
ENSDARG00000001889	ENSDARG00000001889	tuba1a	0.774571179584306	0.849682262707474	1.64562130680305	0.439830414180478	NA	FALSE	FALSE	not DE
ENSDARG00000001890	ENSDARG00000001890	stt3b	24.1433145156231	0.413820458047487	0.721433167823311	0.536840337141601	0.617834144038769	FALSE	FALSE	not DE
ENSDARG00000001891	ENSDARG00000001891	syt14b	1.53650978759812	-1.09916175061601	1.50733797902595	0.310213759118186	0.40122630745845	FALSE	FALSE	not DE
ENSDARG00000001897	ENSDARG00000001897	man2b1	6.90379325226846	0.333738854883841	0.790972670602362	0.644602509810434	0.71294490795201	FALSE	FALSE	not DE
ENSDARG00000001898	ENSDARG00000001898	manea	26.5709282984326	-1.69577607430135	0.551048687865389	0.00128099225113282	0.00524211581129686	FALSE	FALSE	not DE
ENSDARG00000001909	ENSDARG00000001909	vill	0.458315898214813	0.47342602586939	1.90274787599792	0.658068635550432	NA	FALSE	FALSE	not DE
ENSDARG00000001910	ENSDARG00000001910	rorab	1.0572902863459	-0.527880901295823	1.40895209669527	0.614856508711901	NA	FALSE	FALSE	not DE
ENSDARG00000001912	ENSDARG00000001912	drd4-rs	6.16702506396006	-1.36320243972192	1.04248048297643	0.125656584168024	0.196328408257429	FALSE	FALSE	not DE
ENSDARG00000001913	ENSDARG00000001913	palmda	2.55669796341282	1.81803124002237	1.36565333468397	0.0835409374599416	0.142691876765608	FALSE	FALSE	not DE
ENSDARG00000001929	ENSDARG00000001929	pink1	23.4311350900871	0.572407670759598	0.563329665398605	0.28793360864586	0.378112238812253	FALSE	FALSE	not DE
ENSDARG00000001930	ENSDARG00000001930	klhl15	51.6133970538181	0.310181827179444	0.655919346969147	0.615303390575392	0.687760351488742	FALSE	FALSE	not DE
ENSDARG00000001937	ENSDARG00000001937	LO018422.1	0.618007404641401	0.623256583270327	1.96102159660253	0.557351756400925	NA	FALSE	FALSE	not DE
ENSDARG00000001939	ENSDARG00000001939	b3gat3	84.7034602757007	2.37159441344882	0.626689030497038	5.72720376055167e-05	0.000411472032520639	FALSE	FALSE	up-regulated
ENSDARG00000001940	ENSDARG00000001940	dnajc1	68.5918716701977	-1.50075358435519	0.654943289916706	0.0146564706675881	0.0368741769718909	FALSE	FALSE	not DE
ENSDARG00000001950	ENSDARG00000001950	ak1	0.65088695437427	0.350770020021918	1.86296279796223	0.743912987417355	NA	FALSE	FALSE	not DE
ENSDARG00000001953	ENSDARG00000001953	pfkfb3	26.8219790521208	5.291812070082	1.46456784757251	9.53153728827694e-06	9.1178845001116e-05	FALSE	FALSE	up-regulated
ENSDARG00000001968	ENSDARG00000001968	dock5	16.6343193651668	-0.690040591186726	0.662908269512189	0.267824763304768	0.357036533225005	FALSE	FALSE	not DE
ENSDARG00000001969	ENSDARG00000001969	txlng	23.79829272264	1.0761582551297	0.47776143097095	0.0199400877139078	0.0469608073152531	FALSE	FALSE	not DE
ENSDARG00000001975	ENSDARG00000001975	hsd11b2	1.60547310812341	1.29657229046469	1.50787902281819	0.233282645539372	0.320327573495127	FALSE	FALSE	not DE
ENSDARG00000001976	ENSDARG00000001976	fkbp16	4.89283709390196	1.67169438460492	1.22491248097938	0.0905668651162349	0.151759529488864	FALSE	FALSE	not DE
ENSDARG00000001993	ENSDARG00000001993	myhb	8.02450205567661	4.20537111719627	1.41436436924521	0.000186254386283511	0.00110092050494808	FALSE	FALSE	up-regulated
ENSDARG00000001999	ENSDARG00000001999	adamts18	28.450948003452	4.84481724516985	1.22997226720826	3.50569824876605e-06	3.90378369841517e-05	FALSE	FALSE	up-regulated
ENSDARG00000002002	ENSDARG00000002002	lmcd1	10.4634284695315	-1.40334727840849	0.72686634676906	0.0369910355223308	0.0752574728618415	FALSE	FALSE	not DE
ENSDARG00000002006	ENSDARG00000002006	rxrbb	9.00058978393803	2.0329691621152	0.840687586758526	0.00719452563745419	0.0210276084631023	FALSE	FALSE	not DE
ENSDARG00000002013	ENSDARG00000002013	grb10a	19.4206916158076	2.40110047511394	0.867687820410837	0.00193935286472665	0.00734140829810874	FALSE	FALSE	up-regulated
ENSDARG00000002016	ENSDARG00000002016	ppil2	17.3463200114044	1.44292733209695	0.699190734444528	0.026616856822581	0.0583701211367226	FALSE	FALSE	not DE
ENSDARG00000002020	ENSDARG00000002020	rictorb	36.1401453682151	-1.35728118408904	0.443877393167901	0.00164991709344301	0.00644569249271644	FALSE	FALSE	not DE
ENSDARG00000002021	ENSDARG00000002021	pygb	41.7410773607393	-0.644859190269885	0.604330587529456	0.261124149827057	0.350097123711501	FALSE	FALSE	not DE
ENSDARG00000002026	ENSDARG00000002026	qkib	0.548514967548989	0.770437731143421	1.88545415869403	0.47931390540923	NA	FALSE	FALSE	not DE
ENSDARG00000002031	ENSDARG00000002031	tox4a	21.5931906267916	2.08062246559741	0.663206265869934	0.000793501092110573	0.00358014304956653	FALSE	FALSE	up-regulated
ENSDARG00000002037	ENSDARG00000002037	pfkfb2b	20.7857338453489	2.62447247632941	0.853775487139635	0.000596859397220964	0.00283818130979816	FALSE	FALSE	up-regulated
ENSDARG00000002060	ENSDARG00000002060	brf2	10.4827954493257	0.887153237623151	0.81548943047523	0.231239407630571	0.317928726753506	FALSE	FALSE	not DE
ENSDARG00000002071	ENSDARG00000002071	adss2	2.53890490090564	1.88551630043899	1.36537165722969	0.0729173800286557	0.128088422759289	FALSE	FALSE	not DE
ENSDARG00000002077	ENSDARG00000002077	mnat1	6.96533914840031	2.37618341410091	1.02756523071251	0.0069746784955297	0.0205107389016511	FALSE	FALSE	not DE
ENSDARG00000002082	ENSDARG00000002082	csnk2a1	89.9873725828525	2.6259791916415	0.62534596944686	7.89750833454387e-06	7.80703025978427e-05	FALSE	FALSE	up-regulated
ENSDARG00000002084	ENSDARG00000002084	lamb2	1.37986471632162	1.36181592768171	1.36434025912692	0.192134546712879	NA	FALSE	FALSE	not DE
ENSDARG00000002127	ENSDARG00000002127	stam	40.0984696601697	2.13476069903109	0.613345306366328	0.00022603089461756	0.00129502051767705	FALSE	FALSE	up-regulated
ENSDARG00000002128	ENSDARG00000002128	cwf19l1	25.5066208770069	0.550702801235507	0.550435589508274	0.296416053928577	0.386995138534641	FALSE	FALSE	not DE
ENSDARG00000002131	ENSDARG00000002131	celf2	1.63472578658735	-1.47507864556387	1.09602870336297	0.109135365799076	0.17569504651565	FALSE	FALSE	not DE
ENSDARG00000002167	ENSDARG00000002167	cacnb1	29.8251620796909	3.6632583705599	1.22225092612698	0.000276482464228531	0.00152260435961132	FALSE	FALSE	up-regulated
ENSDARG00000002168	ENSDARG00000002168	tra2b	21.563882474974	2.01510894287307	0.617294812936295	0.000540627677550973	0.00262160910794345	FALSE	FALSE	up-regulated
ENSDARG00000002172	ENSDARG00000002172	aplnra	282.362939035784	8.41180413080795	1.37324657261701	1.0099393702937e-11	1.00240860851521e-09	FALSE	FALSE	up-regulated
ENSDARG00000002174	ENSDARG00000002174	itfg2	13.3607400725417	-0.2990937014835	0.572385463532267	0.584271326806373	0.659687200985812	FALSE	FALSE	not DE
ENSDARG00000002184	ENSDARG00000002184	igbp1	91.1782050199505	2.36897695496773	0.795608018139109	0.00104211728646623	0.0044524000810927	FALSE	FALSE	up-regulated
